sample_index,toi,tid,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh,pl_trandep,st_tmag,st_teff,st_rad,ra,dec,toi_created,rowupdate,label,search_status,spoc_120_available,n_sectors,group_fold,split,manifest_index,selected_sector,status,global_nan_count,local_nan_count,n_clean_points,global_interpolated_percent,local_interpolated_percent,max_interpolated_percent,sample_file
719,2221.01,441420236,CP,8.4536777,2459041.281746,3.5738006,2872.2887525,6.755,3588.0,0.698009,311.291137,-31.34245,2020-09-18 19:18:08,2025-08-29 16:00:02,1,ok,True,3,2,train,744,1,success,0,0,17687,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2221_01.npz
720,244.01,118327550,CP,7.397216,2458357.364688,1.3164962,953.5477499,10.3475,3342.0,0.407103,10.569754,-36.717974,2018-11-29 21:52:42,2025-06-04 16:00:01,1,ok,True,6,3,train,745,2,success,0,0,18299,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_244_01.npz
721,2442.01,168871868,FP,17.1217196,2459183.305376,6.507,131000.0,11.402,5762.0,1.0,65.100654,-31.081604,2021-01-06 21:28:53,2021-10-29 12:59:15,0,ok,True,2,13,train,746,31,success,28,0,16515,13.930348258706468,0.0,13.930348258706468,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2442_01.npz
722,2443.01,318753380,CP,15.6692322,2459148.098617,4.562853,1393.3814802,8.2969,4214.44,0.732115,40.179861,1.199676,2021-01-06 21:28:53,2021-11-22 12:01:46,1,ok,True,1,12,train,747,31,success,36,0,16171,17.91044776119403,0.0,17.91044776119403,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2443_01.npz
723,2445.01,439867639,CP,0.3711334,2458411.217326,0.4918187,2322.6218151,13.1292,3333.0,0.272233,43.316155,0.052337,2021-01-06 21:28:53,2022-01-29 12:02:06,1,ok,True,2,6,train,748,4,success,0,0,14801,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2445_01.npz
724,2448.01,231721005,FP,9.0182016,2460121.423199,3.08,492.0,10.0039,9671.0,1.78,80.740227,-53.76459,2021-01-06 21:30:16,2023-08-28 10:08:02,0,ok,True,10,9,train,749,64,success,0,0,18854,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2448_01.npz
725,269.01,220479565,CP,3.6977167,2458381.845549,0.9308263,4755.6707294,12.2958,3607.0,0.397924,75.846283,-54.177721,2019-05-17 18:40:33,2024-02-13 10:08:02,1,ok,True,21,11,train,751,3,success,0,0,12645,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_269_01.npz
726,2002.01,356453768,FP,2.3330349,2460011.151332,3.005,2795.0,10.4879,5986.5,1.56,134.190203,-61.371461,2020-06-17 20:08:08,2023-03-27 10:10:16,0,ok,True,3,9,train,752,35,success,0,0,13771,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2002_01.npz
727,2004.01,439610306,FP,1.79988,2458545.26565,3.518,180.0,9.0607,6136.9,2.46,143.46695,-55.175763,2020-06-17 20:08:08,2021-10-29 12:59:15,0,ok,True,2,12,train,753,36,success,0,0,16354,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2004_01.npz
728,2006.01,41173048,FA,6.40938,2459194.004177,2.356,280.0,9.2225,4650.0,8.3,91.22465,-69.360322,2020-06-17 20:08:08,2021-10-29 12:59:15,0,ok,True,11,6,train,754,27,success,0,0,16150,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2006_01.npz
729,2011.01,136916387,KP,11.5778362,2458631.767617,3.8772499,217.3994918,5.0494,5739.0,1.02607,230.440115,-48.318817,2020-06-17 20:50:03,2024-01-31 16:02:01,1,ok,True,5,0,train,758,12,success,0,0,14757,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2011_01.npz
730,2011.02,136916387,KP,27.5920718,2458650.89757,3.2743016,555.3352929,5.0494,5739.0,1.02607,230.440115,-48.318817,2022-04-20 20:30:04,2024-01-31 16:02:01,1,ok,True,5,0,train,759,12,success,45,0,14757,22.388059701492537,0.0,22.388059701492537,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2011_02.npz
731,2012.01,138294130,KP,3.0565259,2459716.992394,4.145,8800.0,10.6506,5981.0,1.6,229.99122,36.229545,2020-06-19 06:00:39,2022-09-02 16:02:01,1,ok,True,5,17,test,760,24,success,0,0,14746,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2012_01.npz
732,2013.01,188589164,CP,2.6162769,2458956.396322,1.134893,1120.6014184,10.2705,3352.0,0.325635,239.577568,35.408114,2020-06-19 06:00:39,2024-10-03 10:08:02,1,ok,True,3,1,train,761,24,success,0,0,14646,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2013_01.npz
733,2014.01,198588220,KP,4.8099755,2460497.317355,6.696,6965.0,9.63331,6417.0,2.65,256.610728,44.776885,2020-06-19 06:00:39,2024-09-04 10:08:02,1,ok,True,8,16,validation,762,24,success,0,0,18207,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2014_01.npz
734,223.01,326453034,FA,14.445918,2458355.95751,1.533311,1273.806981,10.2733,5063.0,0.87237,339.677571,-25.631849,2018-11-29 21:52:42,2021-10-29 12:59:15,0,ok,True,2,10,train,763,2,success,18,0,18300,8.955223880597014,0.0,8.955223880597014,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_223_01.npz
735,2231.01,100504381,FA,5.46278,2460143.110815,1.274,2982.0,8.565,,1.69,308.563699,-48.274725,2020-09-18 21:10:22,2023-08-28 10:08:02,0,ok,True,4,7,train,764,67,success,0,0,13276,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2231_01.npz
736,2236.01,394722182,CP,3.5315897,2459389.337457,2.689,7230.0,10.8673,6209.0,1.62,20.166011,-86.979965,2020-09-18 21:10:23,2023-03-03 12:03:04,1,ok,True,4,3,train,765,66,success,0,0,15275,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2236_01.npz
737,2451.01,4294779,FP,0.3438892,2459174.475148,0.9696069,24850.3953805,15.8552,3199.0,0.540483,81.312676,-0.770748,2021-02-03 22:59:10,2021-10-29 12:59:15,0,ok,True,1,0,train,766,32,success,0,0,17045,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2451_01.npz
738,2452.01,219208037,FP,0.9776805,2459229.062884,0.7657397,965.3175192,11.1925,4456.2,1.09813,93.098193,-50.930948,2021-02-03 22:59:10,2021-10-29 12:59:15,0,ok,True,5,8,train,767,28,success,0,0,12129,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2452_01.npz
739,2458.01,449197831,CP,3.7369689,2459177.402573,1.9917422,310.4978088,8.71008,6092.0,1.32975,79.621529,1.253439,2021-02-03 22:59:11,2021-10-29 12:59:15,1,ok,True,2,16,validation,768,32,success,0,0,17120,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2458_01.npz
740,2459.01,192790476,CP,19.1047019,2458452.334564,3.2516728,1906.0596245,9.3951,4195.0,0.675093,82.143332,-39.373046,2021-02-03 22:59:12,2024-09-02 12:03:01,1,ok,True,6,16,validation,769,5,success,14,0,17395,6.965174129353234,0.0,6.965174129353234,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2459_01.npz
741,246.01,158623531,KP,7.8728937,2458355.73229,3.7599578,14639.4155321,11.2794,5070.0,1.26,24.167869,-50.659308,2018-12-20 17:24:11,2021-12-02 10:10:02,1,ok,True,8,14,validation,770,2,success,0,0,18299,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_246_01.npz
742,2461.01,411839167,KP,6.1802614,2459175.327301,4.1830206,5383.8458373,10.8243,6513.0,1.73931,78.91982,16.278699,2021-02-03 22:59:12,2024-11-26 16:02:02,1,ok,True,5,17,test,771,32,success,0,0,17282,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2461_01.npz
743,2464.01,32949762,KP,3.7684981,2459222.681031,2.727,19800.0,12.3352,5160.0,0.87,87.679561,-27.623322,2021-02-03 22:59:12,2021-10-29 12:59:15,1,ok,True,4,8,train,772,32,success,0,0,17484,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2464_01.npz
744,2719.01,176314383,CP,3.3759446,2459197.636818,3.538,1270.0,12.0676,5701.0,1.69,71.554945,-0.804872,2021-06-03 21:39:03,2025-08-09 12:03:57,1,ok,True,1,4,train,773,98,success,0,0,25043,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2719_01.npz
745,272.01,268766053,KP,3.3098458,2459140.875701,2.2676536,19158.8321817,11.7617,4953.0,0.858619,31.909164,-20.661843,2018-11-30 22:06:25,2024-09-09 10:08:01,1,ok,True,3,12,train,774,3,success,0,0,12919,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_272_01.npz
746,273.01,279740441,FP,0.7418594,2458386.095087,1.5026958,2983.6257317,11.481,4304.6,0.66174,51.504472,-64.548108,2018-11-30 22:06:25,2021-12-06 10:10:01,0,ok,True,7,0,train,775,1,success,0,0,18276,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_273_01.npz
747,2015.01,368287008,CP,3.3491408,2459712.928909,1.207,7210.0,12.8387,3223.0,0.32,232.132653,27.361073,2020-06-19 06:00:39,2025-04-20 12:03:53,1,ok,True,3,6,train,776,24,success,0,0,16047,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2015_01.npz
748,2017.01,357416482,FP,5.49826,2460434.940249,2.04,12929.0,8.2057,6362.6,1.34,228.949819,27.36181,2020-06-19 06:00:39,2024-08-06 10:08:01,0,ok,True,3,2,train,777,24,success,0,0,18210,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2017_01.npz
749,2018.01,357501308,CP,7.4355709,2458958.257962,2.3450321,1310.6803156,8.962,4218.9,0.622512,229.837442,29.207877,2020-06-19 06:00:39,2024-10-01 10:08:01,1,ok,True,4,10,train,778,24,success,0,0,18211,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2018_01.npz
750,2019.01,159781361,CP,15.3468182,2460431.584231,6.425,665.0,9.6087,5588.0,1.8,234.431765,48.955206,2020-06-19 06:00:39,2024-08-15 10:08:02,1,ok,True,5,6,train,779,24,recovered,11,0,18214,5.472636815920398,0.0,5.472636815920398,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2019_01.npz
751,2020.01,39903405,KP,5.633477,2460477.275907,4.132,5651.0,8.27468,6412.8,1.7,245.151432,41.04796,2020-06-19 06:00:39,2024-08-29 10:08:02,1,ok,True,6,15,validation,780,24,success,0,0,18213,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2020_01.npz
752,2021.01,236312126,KP,3.9415041,2459713.291648,2.866,21330.0,10.5484,5729.0,0.92,240.549275,28.169625,2020-06-19 06:00:39,2022-09-02 16:02:01,1,ok,True,2,18,test,781,24,success,0,0,15726,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2021_01.npz
753,2022.01,11996814,FP,0.4487349,2458790.849435,2.8757897,3572.0328032,11.6484,3975.0,0.627144,31.17055,65.289331,2020-06-19 06:00:39,2021-10-29 12:59:15,0,ok,True,4,6,train,782,18,success,0,2,14765,0.0,3.278688524590164,3.278688524590164,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2022_01.npz
754,2024.01,255930614,KP,2.8758831,2460476.023499,3.14,3152.0,7.6262,6084.0,1.46,247.622983,38.347535,2020-06-19 06:00:40,2024-08-29 10:08:02,1,ok,True,6,18,test,783,24,success,0,0,15709,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2024_01.npz
755,2025.01,394050135,CP,8.8720542,2459754.939635,3.6593396,6144.296801,10.9461,6042.0,1.47996,282.795256,82.245414,2020-06-19 07:20:03,2023-06-16 12:02:57,1,ok,True,13,6,train,784,40,success,0,0,19610,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2025_01.npz
756,2246.01,349786918,FP,2.9663389,2460772.168476,4.3486787,192.3691435,9.9676,5807.0,1.59,113.043495,-65.811395,2020-09-18 21:10:23,2026-04-28 16:00:02,0,ok,True,10,6,train,785,4,success,0,0,14373,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2246_01.npz
757,2247.01,376168473,FA,5.41402,2459040.0943,4.418,7780.0,10.787,6394.3,1.75,310.483618,-38.878003,2020-09-18 21:10:23,2021-10-29 12:59:15,0,ok,True,2,3,train,786,67,success,0,0,12982,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2247_01.npz
758,2250.01,264303333,FP,0.8153098,2460367.057256,1.373,189.0,10.1583,5729.0,0.97,296.355007,67.310971,2020-09-23 20:39:01,2024-04-22 10:08:02,0,ok,True,24,7,train,787,14,success,0,0,18423,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2250_01.npz
759,2466.01,293612446,KP,2.6266983,2459493.9445,4.087,10650.0,12.0364,6475.0,1.77,76.867332,16.867695,2021-02-03 22:59:13,2024-01-17 10:08:02,1,ok,True,4,14,validation,789,32,success,0,0,17282,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2466_01.npz
760,247.01,160148385,KP,3.4252563,2458354.319774,2.4617762,14223.1726719,11.9116,5540.0,1.11655,1.04657,-47.360635,2018-11-29 21:52:42,2024-09-19 10:08:01,1,ok,True,7,15,validation,790,2,success,0,0,18299,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_247_01.npz
761,277.01,439456714,CP,3.9934418,2458385.036312,1.9693065,5801.8957159,11.7315,3748.0,0.523113,19.076698,-20.953277,2018-11-30 22:06:26,2023-03-03 12:03:04,1,ok,True,3,2,train,791,3,success,0,0,12676,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_277_01.npz
762,2771.01,437893926,FP,3.8454384,2459548.185346,4.736,4590.0,12.4432,6733.4,2.02,94.017995,15.270666,2021-06-03 22:07:25,2024-08-22 10:08:01,0,ok,True,2,18,test,792,71,success,0,0,14967,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2771_01.npz
763,2779.01,319735319,FP,2.9038027,2459224.225903,3.511,5860.0,12.4889,6570.0,1.51,99.678448,2.43106,2021-06-03 22:07:26,2024-08-22 10:08:01,0,ok,True,1,14,validation,793,87,success,0,0,14339,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2779_01.npz
764,2257.01,198485881,CP,35.1896444,2459606.202888,3.3254029,4524.9353925,12.9672,3446.0,0.326932,194.739614,77.661716,2020-09-23 20:39:02,2022-11-09 16:02:01,1,ok,True,11,19,test,795,14,success,52,0,18423,25.870646766169152,0.0,25.870646766169152,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2257_01.npz
765,2258.01,219821826,FP,9.6799809,2459659.732563,1.806,15870.0,12.2169,5980.0,1.11,268.029535,62.79094,2020-09-23 20:39:02,2022-06-29 16:02:02,0,ok,True,27,6,train,796,24,success,0,0,18216,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2258_01.npz
766,2260.01,232568235,CP,0.3524597,2460423.375669,0.578,305.0,9.75874,5432.0,0.9,247.667,49.046789,2020-09-23 20:39:02,2024-07-26 10:08:01,1,ok,True,6,2,train,797,23,success,0,0,15062,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2260_01.npz
767,2266.01,8348911,CP,2.326343,2458957.9252,1.2195051,4153.6144436,13.5042,3244.0,0.261162,245.28004,31.577041,2020-09-30 13:26:55,2025-04-20 12:03:53,1,ok,True,6,19,test,798,24,success,0,0,15231,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2266_01.npz
768,2267.01,459837008,CP,3.4950422,2458816.152459,1.0311342,2004.426903,12.2591,3022.0,0.242745,65.061496,84.900824,2020-09-30 13:26:55,2025-08-20 12:05:05,1,ok,True,12,19,test,799,19,success,0,0,16587,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2267_01.npz
769,2267.03,459837008,CP,2.2891027,2458818.073212,0.8344032,1384.622855,12.2591,3022.0,0.242745,65.061496,84.900824,2022-02-28 23:51:56,2025-08-20 12:05:05,1,ok,True,12,19,test,800,19,success,0,0,16587,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2267_03.npz
770,2492.01,282498590,FP,10.1004307,2459222.255014,4.977,13680.0,11.6749,6519.0,1.49,90.099738,5.11447,2021-02-19 00:37:58,2025-01-08 12:03:11,0,ok,True,2,19,test,802,33,success,0,0,17457,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2492_01.npz
771,270.01,259377017,CP,5.6604773,2460982.004741,1.6617716,3451.8440419,10.4981,3551.0,0.374358,68.41608,-51.957394,2019-05-17 18:40:33,2026-04-17 10:08:01,1,ok,True,7,5,train,803,3,success,0,0,12983,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_270_01.npz
772,270.02,259377017,CP,11.3796991,2460984.247091,2.0489434,2960.9549482,10.4981,3551.0,0.374358,68.41608,-51.957394,2019-05-17 18:40:33,2026-04-17 10:08:01,1,ok,True,7,5,train,804,3,success,31,0,12983,15.422885572139302,0.0,15.422885572139302,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_270_02.npz
773,270.03,259377017,CP,3.3601671,2460987.858405,1.3266673,976.6940501,10.4981,3551.0,0.374358,68.41608,-51.957394,2019-05-17 18:40:33,2026-03-04 16:00:01,1,ok,True,7,5,train,805,3,success,0,0,12983,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_270_03.npz
774,2707.01,455036659,KP,4.007232,2459194.067914,4.78,10360.0,12.1569,6202.0,1.75,68.974396,2.431273,2021-06-03 21:39:01,2025-08-29 16:00:02,1,ok,True,1,4,train,806,98,success,0,0,24630,0.0,0.0,0.0,c:\Users\user\Documents\HSFlensburgMaster\Sommersemester2026\AdvancedDeepLearning\Projekt\Exoplanets\data\interim\spoc120_dataset_generation\samples\toi_2707_01.npz
